label,x_px,y_px,area_px,color_l,color_a,color_b,circularity,eccentricity,extent,vari,gli,gap_fraction,solidity,cluster_id,is_tree,lat,lon
96,1194.4282407407406,148.76388888888889,432.0,42.246515838594235,-23.99998025107879,23.663336810029406,0.5537531997230527,0.8775951141436168,0.5837837837837838,0.3449813628707219,0.2916687137136857,0.2847222222222222,0.8074766355140187,1,True,,
97,1220.9591598599766,401.66511085180866,857.0,39.25352263908539,-22.38674600973598,28.219159801152614,0.5964884008627034,0.7542231786396976,0.6334072431633407,0.30441210383295036,0.33143315974801185,0.2392065344224037,0.8401960784313726,-1,False,,
98,986.189111747851,588.2750716332379,349.0,49.13357332287864,-34.23866243641324,43.11850275639863,0.5724691377243524,0.686753172353415,0.6391941391941391,0.3281508261887597,0.4309814358850605,0.166189111747851,0.7913832199546486,1,True,,
99,1126.0287769784172,90.97242206235012,834.0,34.541129418445045,-23.667410157754727,25.687480113068357,0.5722356681020775,0.7742831930343007,0.6270676691729323,0.38523357032800465,0.3705294916419674,0.11750599520383698,0.8501529051987767,-1,False,,
100,914.2655246252676,277.6038543897216,467.0,32.39666166737464,-14.741873665311585,16.45443795818624,0.623097496885873,0.35059080252571195,0.5765432098765432,0.2402157641815648,0.23362991594553903,0.27408993576017127,0.8429602888086642,-1,False,,
101,699.0291079812207,401.2948356807512,1065.0,38.20944838956057,-24.573696767345286,24.130827803296338,0.5359339203269013,0.7889738861401868,0.5810147299509002,0.44653270134063955,0.3484518091907034,0.17652582159624408,0.8339859044635866,0,False,,
102,1192.9950331125829,414.96854304635764,604.0,21.852597595048977,-10.758871452204275,2.527075810742434,0.6427396342817292,0.7644991373321807,0.6637362637362637,0.4328780726511155,0.18908478720159894,0.16556291390728473,0.8728323699421965,1,True,,
103,505.7431506849315,420.88013698630135,876.0,44.29559566074652,-25.128171427079554,35.75534511946854,0.5121365333718845,0.6894786893983885,0.5622593068035944,0.261657300237226,0.34766630960211636,0.2557077625570776,0.7934782608695652,-1,False,,
104,678.1358974358974,159.2846153846154,780.0,32.48361925256165,-21.601011552303817,17.583901872382647,0.5980815749075216,0.7380477085390652,0.6794425087108014,0.5123648807119865,0.3236556249933365,0.09743589743589742,0.8432432432432433,-1,False,,
105,1332.7760358342666,281.5811870100784,893.0,38.007686812721545,-24.20721697156597,29.933431306122245,0.5595931838098412,0.6165126741886241,0.5798701298701299,0.31353661824958473,0.3581757151833574,0.13773796192609178,0.8299256505576208,-1,False,,
106,1215.1645746164575,695.3849372384938,717.0,32.85158481688428,-20.57949228864767,26.49127739117485,0.6320368664384172,0.7106243685795365,0.569047619047619,0.2819065909359911,0.32691831604903626,0.04323570432357038,0.8597122302158273,-1,False,,
107,1399.4179104477612,401.82182835820896,1072.0,32.76240741806746,-21.770229805230123,24.805946745503558,0.50945898423893,0.826859388687344,0.5563051375194603,0.39716648201479005,0.37181662949177424,0.1147388059701493,0.8239815526518063,0,False,,
108,579.8708860759493,4.931645569620253,395.0,36.424746777819884,-26.418381229964883,26.40265469068207,0.41066397102581337,0.9354757613215774,0.5610795454545454,0.46331952131247217,0.40856145963638646,0.08101265822784809,0.8315789473684211,1,True,,
109,85.5,20.81451612903226,868.0,38.938135114176944,-22.774656088615014,28.10724070151547,0.3595838924907151,0.6443758343464534,0.44285714285714284,0.32067954840679325,0.32040077593598154,0.2108294930875576,0.7,-1,False,,
110,228.43650793650792,77.43990929705215,882.0,45.35213251137053,-23.781460213203793,33.4812490200575,0.48796694218208325,0.8093046966698434,0.5011363636363636,0.2590606796952247,0.30211989049611787,0.3117913832199547,0.8010899182561307,-1,False,,
111,1040.2932628797887,95.58388375165126,757.0,29.372711784486278,-13.615029926729205,11.58514360488692,0.4748460742446352,0.7135985941021661,0.5549853372434017,0.342250855867794,0.20073720726616376,0.26023778071334214,0.7860851505711319,-1,False,,
112,967.19955654102,396.03325942350335,451.0,45.50605938435749,-32.43924597693778,38.95840882071185,0.6754832988200314,0.5801326966155246,0.7592592592592593,0.36861203217717864,0.45011387209918047,0.1707317073170732,0.874031007751938,-1,False,,
113,879.7669172932331,262.77568922305767,798.0,48.70333079597714,-31.954804725921097,39.45363606378633,0.4761337185641217,0.878399850746529,0.5253456221198156,0.3369368876080801,0.39889890933992866,0.2506265664160401,0.76,-1,False,,
114,936.0238095238095,453.6374458874459,924.0,42.663430056524625,-28.116792838277984,33.20242001354186,0.4621365550411249,0.7145966863039713,0.5116279069767442,0.3481160890294876,0.3799838779566737,0.14826839826839822,0.7530562347188264,-1,False,,
